,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#16,,Vietnam,def,,A,"615,881",99.36%,"1,945,488",DK,,,#16,,Finland,Xepei,,S,"941,472",99.68%,"3,442,402",RO,,,#16,,China,Crystal,,S,"925,208",97.82%,"2,698,414",AT,,,#16,,Philippines,NathanRam1918,,S,"958,672",98.91%,"3,064,778",SE,,,#16,,Chile,siiphs,,S,"819,322",98.09%,"2,694,879",IT,,,#16,,Portugal,RafaMat,, S ,"1,034,165",99.32%,"3,078,369",UA,,,#16,,Philippines,ZaNy_,, S ,"677,680",99.43%,"2,438,072",SE,,,#16,,Belgium,hexi,,A,"840,080",98.84%,"2,693,062",UY,,,#16,,Romania,AlexBelea,,S,"1,009,452",97.73%,"3,077,992",ID,,,#16,,Brazil,VitorSkull,,A,"1,103,585",97.91%,"3,469,103",NL,,,#16,,Spain,ESCRUPULILLO,,S,"1,115,767",97.86%,"3,591,892",IT,,,#16,,France,Hifkil,,S,"1,173,537",99.30%,"3,731,598",ES,,,#16,,Chile,xXChokgamerXx,HR,A,"815,109",97.00%,"2,709,112",FR,,,#16,,Finland,Amasetic,NM,S,"984,309",99.53%,"3,197,072",ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,_Casiofx580vnx,,A,"496,725",99.01%,,,,,,,,vaadin peukkua,,S,"908,206",98.52%,,,,,,,,lolol233,,A,"684,476",95.42%,,,,,,,,ZaNy_,,S,"840,005",99.34%,,,,,,,,Intercambing,,S,"693,145",99.59%,,,,,,,,uatzap,, S ,"992,443",97.99%,,,,,,,,NathanRam1918,, S ,"672,264",98.83%,,,,,,,,Mornis,,A,"680,384",98.03%,,,,,,,,Kehest,,A,"797,651",97.60%,,,,,,,,Kurumiw,,A,"850,796",98.92%,,,,,,,,towny1,,S,"1,114,041",97.92%,,,,,,,,Musty,,A,"883,628",99.12%,,,,,,,,Intercambing,NM,A,"765,757",97.11%,,,,,,,,vaadin peukkua,HR,A,"851,093",97.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,baoo,,A,"433,558",98.85%,,,,,,,,Amasetic,,A,"899,789",99.71%,,,,,,,,lolol235,,A,"601,079",96.94%,,,,,,,,perhap,,S,"699,810",97.15%,,,,,,,,alfiu,,A,"652,771",99.32%,,,,,,,,Meower,,A,"598,058",97.12%,,,,,,,,Rammu,,A,"558,113",97.24%,,,,,,,,5joshi,,A,"600,587",98.79%,,,,,,,,etn,,A,"643,323",98.76%,,,,,,,,-izzy,,A,"759,157",98.52%,,,,,,,,A L E P H,,A,"750,694",98.05%,,,,,,,,calangi,,A,"854,588",99.17%,,,,,,,,alfiu,NM,A,"585,758",97.50%,,,,,,,,Isak-,HD,A,"712,281",99.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,realshin,,A,"399,324",98.48%,,,,,,,,Isak-,,S,"692,935",98.88%,,,,,,,,lolol234,,A,"487,651",95.87%,,,,,,,,Icarussy,,S,"566,291",97.40%,,,,,,,,Lasseh,,A,"529,641",97.39%,,,,,,,,Kenzol,,A,"453,703",97.06%,,,,,,,,Icarussy,,A,"530,015",98.32%,,,,,,,,Hanori,,A,"572,011",97.94%,,,,,,,,badeu,,A,"627,566",97.52%,,,,,,,,Coreanmaluco,,A,"755,565",98.79%,,,,,,,,[dekori],,S,"611,390",96.64%,,,,,,,,fiaee,,A,"819,845",99.21%,,,,,,,,NO37,HD,A,"542,488",98.23%,,,,,,,,Xepei,NM,S,"649,389",99.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#17,,Kazakhstan,Kamensh1k,,S,"990,255",99.57%,"3,394,850",UA,,,#17,,Romania,badeu,,S,"984,695",99.59%,"2,697,685",ID,,,#17,,Austria,fedoragoose,,S,"891,210",96.90%,"3,023,997",TH,,,#17,,Kazakhstan,Kamensh1k,,A,"805,228",99.35%,"2,638,840",UA,,,#17,,Brazil,Kurumiw,, S ,"988,189",97.95%,"3,054,799",SE,,,#17,,France,fiaee,,A,"747,500",98.39%,"2,381,722",ES,,,#17,,Uruguay,Melxdy,,A,"866,335",97.83%,"2,671,706",BE,,,#17,,Sweden,Andros,,S,"1,009,290",97.56%,"3,024,471",NL,,,#17,,Sweden,scylla,,S,"1,179,699",98.99%,"3,462,795",PH,,,#17,,Uruguay,PLOXARU,,S,"1,151,576",98.85%,"3,579,248",AR,,,#17,,Portugal,uatzap,,A,"1,093,218",98.82%,"3,712,185",KZ,,,#17,,Kazakhstan,Kamensh1k,HD,A,"801,686",97.98%,"2,636,699",PT,,,#17,,Singapore,qstronaut,HD,A,"1,034,579",99.83%,"3,195,808",HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Ternafis,,S,"968,243",98.96%,,,,,,,,etn,,A,"748,706",98.00%,,,,,,,,z10a,,S,"809,889",95.78%,,,,,,,,3uma,,S,"708,395",98.14%,,,,,,,,Nyash,, S ,"983,053",97.93%,,,,,,,,calangi,,A,"634,625",98.09%,,,,,,,,helvetia,,A,"721,738",99.34%,,,,,,,,Grippeh,,A,"851,251",97.76%,,,,,,,,melwem,,S,"817,915",99.52%,,,,,,,,daanit,,A,"885,031",95.98%,,,,,,,,Meower,,S,"984,240",96.43%,,,,,,,,3uma,HR,A,"782,326",95.34%,,,,,,,,Tebi,NM,A,"917,498",99.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,MyAngelRasseru,,S,"963,035",98.75%,,,,,,,,origin_,,A,"622,853",98.51%,,,,,,,,Teppi,,S,"745,452",97.29%,,,,,,,,Ternafis,,A,"573,119",98.26%,,,,,,,,-izzy,,A,"618,451",98.04%,,,,,,,,Musty,,A,"527,304",98.89%,,,,,,,,PLOXARU,,A,"594,466",99.23%,,,,,,,,scylla,,S,"642,670",98.63%,,,,,,,,Grippeh,,A,"792,290",99.24%,,,,,,,,helvetia,,S,"803,346",99.01%,,,,,,,,Kuronora,,A,"864,044",97.50%,,,,,,,,shiyumi,NM,A,"528,904",98.04%,,,,,,,,Mekeyo,HR,S,"682,027",97.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,ItzZeroIce,,A,"473,317",97.35%,,,,,,,,Pregnancy,,A,"341,431",95.69%,,,,,,,,Akuma no Tenshi,,S,"577,446",97.15%,,,,,,,,nybia,,A,"552,098",97.15%,,,,,,,,Coreanmaluco,,A,"465,106",98.27%,,,,,,,,Satsukiiii,,A,"472,293",96.28%,,,,,,,,Rebo,,A,"489,167",98.30%,,,,,,,,trumpatino69,,A,"521,260",96.06%,,,,,,,,Andros,,A,"672,891",97.84%,,,,,,,,Melxdy,,S,"739,295",98.11%,,,,,,,,RafaMat,,A,"770,683",99.39%,,,,,,,,Ternafis,NM,A,"523,783",98.15%,,,,,,,,Cymango,NM,A,"561,704",97.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#18,,Finland,Xepei,,S,"989,361",99.57%,"3,383,260",ID,,,#18,,Spain,marbl,,S,"971,093",99.21%,"2,636,046",FR,,,#18,,Sweden,scylla,,S,"959,220",98.91%,"2,995,099",PH,,,#18,,Italy,Toukai Teiou,,A,"703,863",98.36%,"2,609,004",FR,,,#18,,Ukraine,POMAH,, S ,"1,016,936",98.89%,"3,017,001",PE,,,#18,,Chile,siiphs,,A,"691,969",98.26%,"2,378,315",FR,,,#18,,Peru,[MG]Arnold24x24,,S,"807,263",99.67%,"2,637,575",PT,,,#18,,Norway,NINERIK,,S,"1,025,386",98.08%,"3,017,223",TH,,,#18,,Greece,-Puyu,,S,"1,048,236",99.12%,"3,427,372",HK,,,#18,,Italy,Toukai Teiou,,S,"1,126,844",98.28%,"3,544,385",ES,,,#18,,Peru,[MG]Arnold24x24,,S,"1,183,573",99.47%,"3,625,515",PT,,,#18,,Türkiye,Shinkiro,HD,A,"885,262",98.85%,"2,625,438",BE,,,#18,,Uruguay,helvetia,NM,SS,"1,000,500",100.00%,"3,190,535",AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Isak-,,S,"935,124",99.37%,,,,,,,,Palodex,,A,"575,552",96.82%,,,,,,,,Fejlan,,A,"863,398",97.10%,,,,,,,,kusuriya,,S,"698,835",99.01%,,,,,,,,baIner,, S ,"999,677",98.29%,,,,,,,,alfiu,,A,"586,013",98.06%,,,,,,,,SapeSape,,S,"774,075",98.35%,,,,,,,,Melvr,,S,"738,040",98.15%,,,,,,,,trushpack,,A,"1,013,647",97.43%,,,,,,,,MeOwz,,S,"1,119,194",98.11%,,,,,,,,SapeSape,,A,"1,064,256",97.15%,,,,,,,,Raikouhou,HR,A,"737,922",97.67%,,,,,,,,Rebo,HD,A,"867,734",99.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,vaadin peukkua,,A,"814,232",98.41%,,,,,,,,ESCRUPULILLO,,A,"574,422",94.48%,,,,,,,,Lightningfox,,A,"785,333",97.77%,,,,,,,,Ryuzaki,,A,"609,215",98.98%,,,,,,,,EPEMA,,A,"616,053",97.72%,,,,,,,,Gonzah,,A,"585,181",98.76%,,,,,,,,P r a h,,A,"570,509",96.49%,,,,,,,,papercandle,,A,"693,968",98.56%,,,,,,,,JackPaX,,A,"821,803",98.16%,,,,,,,,Duke,,S,"799,144",97.23%,,,,,,,,P r a h,,A,"907,470",96.15%,,,,,,,,spray-,NM,A,"501,291",96.94%,,,,,,,,PLOXARU,HR,S,"833,731",99.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Amasetic,,S,"644,543",99.54%,,,,,,,,A L E P H,,A,"514,979",98.20%,,,,,,,,Guyra_,,A,"387,148",95.94%,,,,,,,,BELLOFIGO,,A,"597,091",97.75%,,,,,,,,Kotsik,,A,"384,335",96.03%,,,,,,,,Intercambing,,A,"515,152",96.34%,,,,,,,,MiguisXD,,A,"485,728",98.30%,,,,,,,,YokesPai,,A,"559,829",94.29%,,,,,,,,MyAimPeeps,,A,"543,686",97.45%,,,,,,,,BELLOFIGO,,A,"499,203",96.12%,,,,,,,,Daldor,,A,"470,216",94.33%,,,,,,,,Ievi-,NM,A,"500,963",97.64%,,,,,,,,LittleFede,NM,A,"488,570",97.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#19,,Argentina,viciobylike,,S,"984,865",99.45%,"3,364,875",BE,,,#19,,Taiwan,willy0214,,S,"976,465",99.35%,"2,632,892",MY,,,#19,,Romania,badeu,,S,"957,937",98.91%,"2,992,488",FI,,,#19,,Chile,Intercambing,,A,"826,270",99.37%,"2,608,565",ES,,,#19,,Singapore,hollowknees,, S ,"1,036,713",99.32%,"2,962,726",HK,,,#19,,France,FlasTEH,, S ,"683,568",99.04%,"2,349,369",CL,,,#19,,Romania,Kehest,,A,"766,616",98.07%,"2,628,018",NZ,,,#19,,Philippines,perhap,,S,"945,119",95.56%,"3,015,041",BR,,,#19,,Hong Kong,misha awa,,S,"1,219,583",99.87%,"3,374,831",GR,,,#19,,France,JapWhite,,S,"1,172,453",99.38%,"3,512,594",IT,,,#19,,Sweden,Lightningfox,,S,"1,109,169",97.81%,"3,612,993",NL,,,#19,,Japan,shouponpon,HR,S,"1,018,333",97.87%,"2,600,356",HK,,,#19,,Thailand,-Kedama,HD, S ,"1,032,652",99.62%,"3,179,459",NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jackzebra,,S,"922,283",97.61%,,,,,,,,Ruyaya,,A,"711,625",96.43%,,,,,,,,Kehest,,S,"916,760",97.61%,,,,,,,,alfiu,,A,"740,110",99.08%,,,,,,,,Eagle5324,, S ,"723,093",98.51%,,,,,,,,fiaee,,A,"562,051",98.72%,,,,,,,,badeu,,A,"717,907",97.26%,,,,,,,,LordGabriel,,S,"786,785",97.45%,,,,,,,,Hibiki,,S,"853,817",98.62%,,,,,,,,Geordie Greep,,S,"867,798",97.70%,,,,,,,,Grippeh,,A,"1,098,150",99.12%,,,,,,,,hosesan1020,NM,A,"756,686",95.96%,,,,,,,,chests,HR,A,"930,830",97.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Tofy,,S,"852,984",97.47%,,,,,,,,GAO HAO,,A,"578,152",97.27%,,,,,,,,origin_,,A,"638,955",97.97%,,,,,,,,siiphs,,A,"598,387",97.92%,,,,,,,,Dawnwing,,A,"632,240",97.52%,,,,,,,,Musty,,A,"560,798",98.28%,,,,,,,,etn,,A,"657,508",98.51%,,,,,,,,NathanRam1918,,S,"715,444",97.28%,,,,,,,,F2X,,A,"778,377",98.91%,,,,,,,,FlasTEH,,S,"828,116",98.09%,,,,,,,,Andros,,A,"743,162",98.09%,,,,,,,,haga1115,HD,A,"496,777",97.56%,,,,,,,,Lesperry,NM,A,"635,064",98.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bomilk,,A,"604,743",98.22%,,,,,,,,Flyer,,A,"366,650",95.71%,,,,,,,,etn,,A,"478,836",97.36%,,,,,,,,Hanayume,,A,"443,798",98.33%,,,,,,,,Tebi,, S ,"570,680",96.97%,,,,,,,,calangi,,A,"542,952",98.13%,,,,,,,,origin_,,A,"485,987",97.50%,,,,,,,,zonelouise,,A,"567,693",97.10%,,,,,,,,flyond,,A,"523,054",97.00%,,,,,,,,Satsukiiii,,S,"644,227",97.38%,,,,,,,,scylla,,A,"662,512",99.21%,,,,,,,,Aotoleen,NM,B,"328,560",92.45%,,,,,,,,Arz3,NM,A,"580,913",98.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#20,,Türkiye,Raikouhou,,SS,"1,008,601",100.00%,"3,364,221",BE,,,#20,,China,Crystal,,S,"920,594",97.84%,"2,616,481",NO,,,#20,,New Zealand,5aiyku,,S,"929,497",98.52%,"2,942,106",ID,,,#20,,Austria,tomadoi,,A,"709,398",98.79%,"2,602,442",TH,,,#20,,Chile,siiphs,,A,"797,984",98.23%,"2,957,008",ES,,,#20,,Finland,Kalanluu,,A,"717,147",98.30%,"2,347,458",NZ,,,#20,,Belgium,5joshi,,A,"754,614",97.99%,"2,621,970",TR,,,#20,,Portugal,RafaMat,,S,"1,039,741",98.34%,"3,010,263",KZ,,,#20,,Uruguay,Rebo,,A,"1,044,785",98.61%,"3,360,395",AR,,,#20,,Türkiye,Raikouhou,,S,"1,167,883",99.34%,"3,499,255",AR,,,#20,,Türkiye,Raikouhou,,S,"1,196,733",99.74%,"3,578,956",UY,,,#20,,Peru,[MG]Arnold24x24,HD, S ,"1,035,511",99.33%,"2,597,043",PT,,,#20,,Taiwan,willy0214,HR,A,"844,659",99.38%,"3,141,030",DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,LyeRR,,S,"943,856",98.19%,,,,,,,,lolol235,,S,"595,983",98.10%,,,,,,,,Saiyku,,S,"882,963",96.72%,,,,,,,,z10a,,A,"697,282",98.11%,,,,,,,,NO37,, S ,"794,037",98.70%,,,,,,,,AllyrD,,A,"668,161",99.17%,,,,,,,,hexi,,A,"660,986",98.69%,,,,,,,,uatzap,,S,"1,033,940",98.26%,,,,,,,,Melxdy,,S,"815,842",99.59%,,,,,,,,gheanfoil,,S,"1,074,031",99.26%,,,,,,,,Shinkiro,,S,"1,133,485",98.25%,,,,,,,,P r a h,NM,A,"580,950",97.33%,,,,,,,,Rizer,NM,S,"844,306",99.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,gheanfoil,,A,"854,161",98.45%,,,,,,,,lolol233,,A,"550,260",96.17%,,,,,,,,Kyujin,,A,"605,802",98.20%,,,,,,,,fedoragoose,,A,"684,953",98.60%,,,,,,,,Intercambing,, S ,"703,731",98.53%,,,,,,,,savilju,,A,"576,824",98.61%,,,,,,,,Mornis,,A,"619,383",95.41%,,,,,,,,Kuronora,,A,"595,773",97.30%,,,,,,,,El Milanga,,A,"801,853",99.44%,,,,,,,,LyeRR,,A,"657,829",95.79%,,,,,,,,Clutch,,A,"722,104",97.77%,,,,,,,,MiguisXD,NM,A,"554,285",96.18%,,,,,,,,GAO HAO,NM,A,"831,167",99.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Clutch,,A,"557,603",98.19%,,,,,,,,lolol234,,S,"549,644",95.19%,,,,,,,,ozbert,,S,"523,844",95.12%,,,,,,,,Teppi,,A,"510,809",98.94%,,,,,,,,alfiu,,A,"661,256",98.93%,,,,,,,,Isak-,,A,"385,326",97.08%,,,,,,,,Hanori,,A,"586,987",96.10%,,,,,,,,Big Yikes,,A,"340,809",94.12%,,,,,,,,helvetia,,A,"697,915",99.67%,,,,,,,,Clutch,,A,"599,512",94.82%,,,,,,,,Orkay,,A,"526,634",97.70%,,,,,,,,SapeSape,HR,A,"426,297",94.70%,,,,,,,,Ruyaya,HD,A,"620,898",98.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#21,,Finland,Amasetic,,S,"1,000,560",99.82%,"3,351,812",NZ,,,#21,,Indonesia,FAW,,A,"851,988",98.18%,"2,596,213",FI,,,#21,,Türkiye,Raikouhou,,S,"941,449",98.36%,"2,940,296",AR,,,#21,,Peru,SapeSape,,S,"932,946",98.06%,"2,591,871",PT,,,#21,,Portugal,uatzap,, S ,"992,744",97.93%,"2,954,251",PE,,,#21,,Chile,siiphs,,A,"745,204",98.48%,"2,325,230",ES,,,#21,,Indonesia,MineFrostID,,S,"1,037,965",98.35%,"2,616,141",NZ,,,#21,,Austria,z9a,,S,"987,951",97.10%,"2,989,779",CN,,,#21,,Argentina,jackzebra,,S,"1,200,498",99.40%,"3,336,227",UY,,,#21,,China,lolol233,,S,"1,119,672",98.11%,"3,463,546",NO,,,#21,,Malaysia,Rampax,,S,"1,168,644",99.12%,"3,559,447",VN,,,#21,,New Zealand,Saiyku,HR,S,"916,106",97.62%,"2,594,331",ID,,,#21,,Philippines,zonelouise,NM,S,"995,641",99.86%,"3,085,521",NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,vaadin peukkua,,S,"930,646",97.84%,,,,,,,,Hakui Koyori,,A,"797,741",95.15%,,,,,,,,Shinkiro,,S,"897,765",96.99%,,,,,,,,[MG]Arnold24x24,,A,"685,148",99.23%,,,,,,,,RafaMat,, S ,"741,583",99.21%,,,,,,,,alfiu,,A,"635,931",98.54%,,,,,,,,Thatnoobguy,,A,"648,929",97.45%,,,,,,,,fedoragoose,,A,"819,357",95.95%,,,,,,,,viciobylike,,A,"762,416",99.37%,,,,,,,,Ledeau_Fox,,S,"1,080,198",96.98%,,,,,,,,n0 head,,S,"897,740",98.49%,,,,,,,,5aiyku,HD,A,"650,398",97.70%,,,,,,,,Rammu,HD,A,"952,480",98.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Xepei,,A,"744,187",98.94%,,,,,,,,MejiroMcQueen,,A,"503,817",97.40%,,,,,,,,spray-,,A,"619,504",98.47%,,,,,,,,P r a h,,A,"544,794",97.58%,,,,,,,,Kenzol,,A,"612,618",97.18%,,,,,,,,Intercambing,,A,"492,173",97.11%,,,,,,,,Hakui Koyori,,A,"536,273",97.99%,,,,,,,,z10a,,S,"664,086",97.36%,,,,,,,,Amuro,,A,"706,167",98.66%,,,,,,,,z980838928,,A,"655,568",95.92%,,,,,,,,mabayu,,S,"782,449",98.20%,,,,,,,,Kyujin,HD,A,"521,489",96.69%,,,,,,,,NathanRam1918,NM,A,"596,799",98.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Isak-,,A,"676,419",98.26%,,,,,,,,GNX,,A,"442,667",96.53%,,,,,,,,Orkay,,S,"481,578",97.58%,,,,,,,,MiguisXD,,A,"428,983",98.04%,,,,,,,,Meower,,A,"607,306",96.76%,,,,,,,,NO37,,A,"451,922",97.85%,,,,,,,,Stixe,,A,"392,974",95.28%,,,,,,,,Akuma no Tenshi,,S,"518,385",98.10%,,,,,,,,Seiong,,A,"667,146",99.59%,,,,,,,,lolol235,,A,"608,108",96.48%,,,,,,,,Harumi Ena,,A,"710,614",96.93%,,,,,,,,ozbert,HDHR,A,"506,338",95.68%,,,,,,,,LordGabriel,HR,A,"540,601",98.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#22,,New Zealand,Kyujin,,S,"984,898",99.39%,"3,269,785",FI,,,#22,,Austria,Teppi Fangirl,,S,"987,393",99.67%,"2,586,772",CN,,,#22,,Spain,A L E P H,,S,"905,819",98.79%,"2,917,213",IT,,,#22,,Singapore,Mekeyo,,S,"748,070",96.88%,"2,563,350",HK,,,#22,,Romania,badeu,, S ,"1,023,338",98.98%,"2,949,376",NZ,,,#22,,Austria,Teppi,,A,"655,796",97.56%,"2,305,973",NO,,,#22,,Singapore,Mekeyo,,S,"1,045,993",98.60%,"2,596,132",JP,,,#22,,Hong Kong,misha awa,,S,"1,020,592",97.82%,"2,960,223",JP,,,#22,,Malaysia,n0 head,,A,"1,006,142",98.49%,"3,332,201",TW,,,#22,,Finland,Amasetic,,S,"1,163,409",99.14%,"3,394,400",NZ,,,#22,,Kazakhstan,Ternafis,,A,"1,110,335",97.94%,"3,542,786",PE,,,#22,,Austria,fedoragoose,NM,A,"816,040",96.91%,"2,581,412",NO,,,#22,,Greece,MyAimPeeps,NM,S,"977,879",99.38%,"3,042,487",HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Saiyku,,S,"964,415",98.71%,,,,,,,,Teppi,,A,"740,853",97.25%,,,,,,,,ESCRUPULILLO,,S,"883,153",96.72%,,,,,,,,Dawnwing,,A,"691,097",98.98%,,,,,,,,origin_,,A,"707,484",98.08%,,,,,,,,fedoragoose,,A,"642,050",95.60%,,,,,,,,Dawnwing,,A,"600,668",98.21%,,,,,,,,F2X,,S,"831,234",96.41%,,,,,,,,mint breeze,,S,"851,417",98.76%,,,,,,,,Xepei,,S,"1,119,319",98.07%,,,,,,,,Ravexi,,A,"966,000",98.77%,,,,,,,,z10a,NM,A,"725,746",96.02%,,,,,,,,-Puyu,HD,A,"840,156",98.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5aiyku,,S,"959,749",98.71%,,,,,,,,tomadoi,,A,"442,579",95.35%,,,,,,,,Palodex,,S,"620,990",96.85%,,,,,,,,Tebi,,A,"619,714",98.11%,,,,,,,,Kehest,,A,"656,414",98.42%,,,,,,,,Teppi Fangirl,,A,"559,330",98.04%,,,,,,,,GSBlank,,A,"492,120",98.11%,,,,,,,,flyond,,B,"637,251",92.96%,,,,,,,,Rampax,,S,"835,646",99.30%,,,,,,,,Isak-,,S,"595,290",96.28%,,,,,,,,Kamensh1k,,A,"797,705",98.66%,,,,,,,,tomadoi,HD,A,"626,939",96.16%,,,,,,,,Nekkid,HDHR,A,"742,798",97.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
