,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Nyash,,A,"438,622",99.14%,,,,,,,,Clutch,,A,"334,012",94.60%,,,,,,,,Clutch,,A,"337,905",93.53%,,,,,,,,Kuronora,,A,"296,483",94.32%,,,,,,,,baIner,,A,"311,798",96.94%,,,,,,,,Hanori,,B,"232,007",91.79%,,,,,,,,A L E P H,,A,"346,274",95.86%,,,,,,,,tyty5180,,A,"353,565",96.97%,,,,,,,,qstronaut,,A,"382,305",95.07%,,,,,,,,Shirosora,,A,"471,131",94.70%,,,,,,,,Tsukime,,A,"276,156",93.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#61,,Japan,YMD,,A,"856,267",99.24%,"2,117,875",2,,,#61,,Kazakhstan,Kamensh1k,,S,"973,031",99.27%,"2,160,574",2,,,#61,,Hong Kong,misha awa,,A,"740,931",97.71%,"2,091,236",2,,,#61,,Colombia,Pabloniichan,,A,"738,342",91.88%,"1,746,173",2,,,#61,,Peru,[MG]Arnold24x24,,A,"591,355",98.45%,"1,702,521",1,,,#61,,Singapore,Eagle5324,,A,"481,397",97.65%,"1,195,560",1,,,#61,,Israel,cihp,,A,"516,732",97.21%,"1,677,901",2,,,#61,,Ukraine,dench,,A,"466,013",98.69%,"1,809,736",2,,,#61,,Lithuania,Azerite8,,S,"1,007,275",94.93%,"2,576,384",2,,,#61,,Sweden,trumpatino69,,A,"719,838",98.17%,"2,279,004",1,,,#61,,Thailand,Lesperry,,A,"484,451",96.80%,"1,744,063",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Homutan,,A,"462,425",99.19%,,,,,,,,MyAngelRasseru,,A,"479,987",98.20%,,,,,,,,F2X,,A,"640,688",96.11%,,,,,,,,Carlosflow,,S,"420,826",95.73%,,,,,,,,SapeSape,,A,"392,359",97.03%,,,,,,,,Tebi,,A,"298,018",93.18%,,,,,,,,MrPotato,,A,"485,148",97.41%,,,,,,,,POMAH,,A,"465,060",97.75%,,,,,,,,ganjanov,,A,"558,010",97.43%,,,,,,,,scylla,,A,"567,276",95.81%,,,,,,,,miinr,,A,"444,298",97.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Furamun,,A,"428,483",99.19%,,,,,,,,ItzZeroIce,,A,"406,730",96.45%,,,,,,,,Hibiki,,A,"406,445",96.65%,,,,,,,,Okinari,,A,"359,513",94.01%,,,,,,,,MiguisXD,,A,"371,790",95.95%,,,,,,,,Dawnwing,,A,"295,489",93.20%,,,,,,,,PaintedKoala,,A,"352,081",95.60%,,,,,,,,nooneloves,,A,"455,201",97.90%,,,,,,,,Torment,,A,"557,249",97.19%,,,,,,,,Andros,,B,"505,675",91.50%,,,,,,,,chests,,A,"437,367",96.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,shouponpon,,A,"370,700",98.38%,,,,,,,,nybia,,A,"300,826",94.35%,,,,,,,,RevengeWolf,,A,"303,172",94.42%,,,,,,,,Jekuru,,B,"227,492",91.56%,,,,,,,,P r a h,,A,"347,017",95.83%,,,,,,,,hollowknees,,B,"120,656",86.64%,,,,,,,,tyty5180,,A,"323,940",94.24%,,,,,,,,CRIMEA,,A,"423,462",98.67%,,,,,,,,basketball,,A,"453,850",95.67%,,,,,,,,Grippeh,,A,"486,215",95.74%,,,,,,,,Arz3,,A,"377,947",96.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#62,,Taiwan,Spinesnight,,A,"591,743",99.38%,"2,106,634",2,,,#62,,Sweden,scylla,,A,"628,129",99.02%,"2,118,017",1,,,#62,,Spain,ESCRUPULILLO,,S,"629,735",99.06%,"2,089,673",2,,,#62,,Greece,JackPaX,,A,"582,378",98.59%,"1,740,540",2,,,#62,,Spain,A L E P H,,A,"482,175",98.23%,"1,696,369",2,,,#62,,Belgium,hexi,,A,"340,569",95.69%,"1,193,713",2,,,#62,,Finland,Amasetic,,A,"477,527",96.11%,"1,651,022",1,,,#62,,Portugal,Meower,,A,"520,629",98.20%,"1,785,407",1,,,#62,,Austria,fedoragoose,,A,"872,037",96.57%,"2,553,803",2,,,#62,,Spain,ESCRUPULILLO,,A,"823,865",98.38%,"2,233,600",2,,,#62,,Greece,JackPaX,,A,"693,220",98.98%,"1,731,277",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Ethan2222,,A,"560,416",98.88%,,,,,,,,trumpatino69,,A,"528,858",97.56%,,,,,,,,A L E P H,,A,"535,201",97.57%,,,,,,,,Nekkid,,A,"491,311",94.82%,,,,,,,,ESCRUPULILLO,,A,"434,774",97.90%,,,,,,,,MRB,,A,"329,327",95.83%,,,,,,,,Isak-,,A,"418,896",96.71%,,,,,,,,Kuronora,,A,"442,008",98.48%,,,,,,,,Teppi,,A,"659,895",97.52%,,,,,,,,A L E P H,,A,"531,282",96.27%,,,,,,,,-Puyu,,A,"387,576",97.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Rizer,,A,"497,307",99.19%,,,,,,,,melwem,,A,"527,154",98.55%,,,,,,,,Palodex,,A,"486,191",97.00%,,,,,,,,-Puyu,,A,"423,713",95.00%,,,,,,,,BabyScylla,,A,"406,826",98.47%,,,,,,,,5joshi,,A,"263,783",93.61%,,,,,,,,Xepei,,A,"388,984",95.00%,,,,,,,,RafaMat,,A,"414,297",98.27%,,,,,,,,z9a,,A,"555,617",95.05%,,,,,,,,Palodex,,A,"500,750",95.73%,,,,,,,,Nekkid,,A,"352,924",95.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,willy0214,,A,"457,168",98.45%,,,,,,,,Andros,,A,"433,876",97.49%,,,,,,,,towny1,,A,"438,546",97.02%,,,,,,,,MyAimPeeps,,B,"243,138",89.53%,,,,,,,,Palodex,,A,"372,594",97.45%,,,,,,,,Hanori,,A,"260,034",93.71%,,,,,,,,savilju,,A,"365,615",95.35%,,,,,,,,uatzap,,A,"408,473",97.94%,,,,,,,,Akuma no Tenshi,,A,"466,254",96.43%,,,,,,,,towny1,,B,"377,703",92.13%,,,,,,,,bisbo,,A,"297,557",95.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#63,,Colombia,Pabloniichan,,A,"628,275",98.67%,"2,085,025",2,,,#63,,Ukraine,dench,,A,"665,738",98.50%,"2,087,818",2,,,#63,,Austria,fedoragoose,,A,"728,821",97.38%,"2,081,167",1,,,#63,,Singapore,hollowknees,,A,"559,350",96.20%,"1,720,169",2,,,#63,,Greece,JackPaX,,A,"517,641",98.94%,"1,691,129",2,,,#63,,China,lolol235,,A,"390,097",97.37%,"1,185,754",2,,,#63,,Thailand,chests,,A,"552,731",94.97%,"1,644,751",1,,,#63,,Belgium,hexi,,A,"534,729",98.50%,"1,783,124",1,,,#63,,Romania,Kehest,,A,"717,758",97.26%,"2,552,822",1,,,#63,,Belarus,khaurege12,,A,"1,024,789",95.51%,"2,201,388",2,,,#63,,Argentina,jackzebra,,A,"539,504",97.94%,"1,714,125",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Okinari,,A,"542,928",98.60%,,,,,,,,POMAH,,A,"625,270",98.21%,,,,,,,,z9a,,A,"530,152",97.40%,,,,,,,,Mekeyo,,A,"479,043",92.55%,,,,,,,,Nekkid,,A,"438,682",97.98%,,,,,,,,lolol234,,A,"308,846",95.61%,,,,,,,,Lesperry,,A,"408,942",93.80%,,,,,,,,Hanori,,A,"485,588",98.25%,,,,,,,,etn,,A,"633,374",97.53%,,,,,,,,dados123,,B,"481,348",90.42%,,,,,,,,smashcae,,A,"428,957",96.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Carlosflow,,A,"492,475",98.78%,,,,,,,,Kotsik,,A,"401,236",97.53%,,,,,,,,Akuma no Tenshi,,A,"420,558",96.75%,,,,,,,,Dawnwing,,B,"350,923",92.81%,,,,,,,,-Puyu,,A,"412,788",98.16%,,,,,,,,Crystal,,B,"260,191",91.52%,,,,,,,,Arz3,,A,"396,871",94.92%,,,,,,,,Mornis,,A,"441,881",97.65%,,,,,,,,robotonic,,A,"631,840",97.31%,,,,,,,,bern1sh,,A,"348,222",93.85%,,,,,,,,Bomilk,,A,"373,419",97.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-WarbOsu-,,A,"421,347",98.28%,,,,,,,,nooneloves,,A,"395,574",96.52%,,,,,,,,z10a,,A,"401,636",96.73%,,,,,,,,Eagle5324,,A,"330,853",94.14%,,,,,,,,MyAimPeeps,,A,"322,018",95.73%,,,,,,,,lolol233,,A,"226,620",92.83%,,,,,,,,-Kedama,,A,"286,207",93.91%,,,,,,,,[ Unmei ],,A,"320,926",96.63%,,,,,,,,AlexBelea,,A,"569,850",95.46%,,,,,,,,L1ssak,,B,"347,029",92.34%,,,,,,,,viciobylike,,A,"372,245",97.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#64,,Mexico,[Andy],,A,"683,709",96.60%,"2,062,642",1,,,#64,,Argentina,viciobylike,,A,"582,940",98.57%,"2,063,836",1,,,#64,,Singapore,Eagle5324,,A,"762,992",96.25%,"2,078,808",2,,,#64,,Czechia,Jan Klin,,A,"505,211",94.24%,"1,714,488",2,,,#64,,Hungary,defii,,A,"537,534",98.26%,"1,684,641",2,,,#64,,Hong Kong,misha awa,,A,"656,472",97.51%,"1,181,762",2,,,#64,,Kazakhstan,Ravexi,,A,"488,620",93.38%,"1,625,665",2,,,#64,,Uruguay,helvetia,,A,"601,179",99.09%,"1,778,515",1,,,#64,,Belgium,hexi,,S,"783,847",98.43%,"2,527,587",1,,,#64,,Singapore,hollowknees,,S,"1,062,154",96.75%,"2,183,837",1,,,#64,,Portugal,uatzap,,A,"460,732",98.34%,"1,704,705",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Alfrah,,A,"562,619",99.41%,,,,,,,,Bomilk,,A,"573,730",98.08%,,,,,,,,hollowknees,,A,"473,676",97.82%,,,,,,,,fisskill,,S,"468,062",93.49%,,,,,,,,csaba21123,,A,"517,676",98.12%,,,,,,,,Hibiki,,A,"253,583",93.81%,,,,,,,,Kamensh1k,,A,"468,750",97.55%,,,,,,,,PLOXARU,,A,"455,021",98.92%,,,,,,,,Hanori,,A,"651,615",93.00%,,,,,,,,GSBlank,,A,"425,394",95.69%,,,,,,,,RafaMat,,A,"451,812",98.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Nuni,,A,"420,122",98.74%,,,,,,,,jackzebra,,A,"508,004",98.91%,,,,,,,,Dawnwing,,A,"436,637",94.19%,,,,,,,,Tachyon Agnes,,B,"442,049",91.77%,,,,,,,,Indicolite,,A,"388,216",97.53%,,,,,,,,Tsukime,,B,"205,336",90.18%,,,,,,,,MyAngelRasseru,,A,"335,606",95.00%,,,,,,,,Rebo,,A,"366,393",97.96%,,,,,,,,Mornis,,A,"605,138",96.65%,,,,,,,,qstronaut,,A,"381,008",93.36%,,,,,,,,Kuronora,,A,"426,787",97.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,northsign,,A,"396,192",98.59%,,,,,,,,Seiong,,A,"399,162",97.55%,,,,,,,,qstronaut,,A,"405,503",97.92%,,,,,,,,Dri3x,,B,"299,166",89.22%,,,,,,,,gecseboti,,A,"241,215",94.76%,,,,,,,,RevengeWolf,,C,"66,371",78.72%,,,,,,,,shiyumi,,A,"332,689",95.74%,,,,,,,,Melxdy,,A,"355,922",96.81%,,,,,,,,Vinnie,,B,"486,987",92.58%,,,,,,,,Mekeyo,,B,"315,281",89.18%,,,,,,,,Big Yikes,,A,"365,374",97.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#65,,Germany,yary,,A,"618,979",99.52%,"2,061,760",1,,,#65,,Finland,Amasetic,,A,"624,873",98.29%,"2,060,583",1,,,#65,,Japan,Aotoleen,,A,"768,924",95.36%,"2,041,179",2,,,#65,,Slovakia,Drxvmik,,S,"674,400",94.45%,"1,713,398",2,,,#65,,Ukraine,nooneloves,,A,"432,659",96.17%,"1,682,497",1,,,#65,,Vietnam,def,,A,"347,737",94.73%,"1,175,519",1,,,#65,,Switzerland,marcel7,,A,"564,944",97.12%,"1,624,462",2,,,#65,,Taiwan,Ethan2222,,A,"492,543",98.30%,"1,767,555",1,,,#65,,Argentina,jackzebra,,A,"763,867",99.07%,"2,511,756",2,,,#65,,Vietnam,def,,S,"1,157,925",99.01%,"2,143,575",2,,,#65,,Uruguay,El Milanga,,A,"514,055",96.87%,"1,701,444",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,criller,,A,"563,062",99.79%,,,,,,,,Isak-,,A,"620,800",97.55%,,,,,,,,haga1115,,A,"488,218",97.96%,,,,,,,,Permsky,,B,"386,230",91.93%,,,,,,,,dench,,A,"429,555",97.45%,,,,,,,,smthelse,,A,"312,251",94.36%,,,,,,,,Sil,,A,"371,833",96.48%,,,,,,,,Flyer,,A,"473,641",97.88%,,,,,,,,viciobylike,,A,"645,601",98.57%,,,,,,,,Another Guy,,A,"405,039",96.17%,,,,,,,,PLOXARU,,A,"418,644",98.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fleh,,A,"453,065",98.62%,,,,,,,,savilju,,A,"413,279",95.73%,,,,,,,,hosesan1020,,A,"449,031",96.53%,,,,,,,,Kumeri,,B,"354,361",91.35%,,,,,,,,baIner,,A,"424,201",97.58%,,,,,,,,electrostrike,,A,"284,161",93.28%,,,,,,,,Skellers,,A,"371,665",94.58%,,,,,,,,willy0214,,A,"405,779",97.77%,,,,,,,,Tofy,,A,"602,747",98.31%,,,,,,,,baoo,,B,"344,818",92.69%,,,,,,,,Rebo,,A,"389,768",97.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tim Kackner,,A,"426,654",99.09%,,,,,,,,Mike Tyson,,A,"401,631",98.31%,,,,,,,,shouponpon,,A,"335,006",96.11%,,,,,,,,RafeuX,,B,"298,407",91.20%,,,,,,,,EPEMA,,A,"396,082",96.25%,,,,,,,,Seamie,,A,"231,370",93.20%,,,,,,,,-Spartan,,A,"316,020",95.20%,,,,,,,,Spinesnight,,A,"395,592",97.38%,,,,,,,,Seiong,,A,"499,541",96.34%,,,,,,,,Seamie,,B,"235,793",90.61%,,,,,,,,Melxdy,,A,"378,977",97.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#66,,Bulgaria,hlanden,,A,"759,778",98.35%,"2,043,291",2,,,#66,,Indonesia,MineFrostID,,A,"682,136",99.13%,"2,045,729",1,,,#66,,Sweden,scylla,,A,"679,555",98.46%,"2,037,515",2,,,#66,,Uruguay,El Milanga,,B,"518,860",92.94%,"1,706,463",2,,,#66,,Kazakhstan,Ternafis,,A,"492,698",97.44%,"1,679,682",2,,,#66,,Belarus,ITheQwertyI,,A,"532,846",98.02%,"1,174,027",2,,,#66,,Philippines,Icarussy,,A,"527,028",96.52%,"1,616,937",1,,,#66,,Austria,fedoragoose,,A,"566,232",98.75%,"1,761,311",1,,,#66,,Mexico,shiromisu,,A,"974,779",96.46%,"2,464,324",1,,,#66,,Kazakhstan,Kamensh1k,,A,"869,360",98.58%,"2,138,275",2,,,#66,,Hungary,defii,,A,"760,111",96.63%,"1,699,296",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,- Frane-,,A,"472,803",99.16%,,,,,,,,MejiroMcQueen,,A,"643,703",97.58%,,,,,,,,Guyra_,,A,"633,864",96.32%,,,,,,,,helvetia,,A,"450,829",94.06%,,,,,,,,Kamensh1k,,A,"453,388",98.25%,,,,,,,,khaurege12,,A,"399,563",95.92%,,,,,,,,zonelouise,,A,"396,812",96.69%,,,,,,,,Teppi,,A,"418,847",98.24%,,,,,,,,Sodor,,A,"584,408",97.05%,,,,,,,,MyAngelRasseru,,A,"475,462",95.39%,,,,,,,,gecseboti,,A,"395,708",96.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Thornnn,,A,"448,030",98.10%,,,,,,,,Thatnoobguy,,A,"425,781",96.26%,,,,,,,,Fejlan,,A,"423,956",95.69%,,,,,,,,PLOXARU,,B,"391,996",93.13%,,,,,,,,shiyumi,,A,"406,330",97.69%,,,,,,,,Tepe6oHbka,,B,"176,704",88.52%,,,,,,,,NathanRam1918,,A,"395,647",96.92%,,,,,,,,z10a,,A,"396,436",97.94%,,,,,,,,Nuni,,A,"553,864",96.10%,,,,,,,,ItzZeroIce,,A,"469,303",95.53%,,,,,,,,Indicolite,,A,"289,488",95.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,SynchroHD,,A,"362,680",97.05%,,,,,,,,Hakui Koyori,,A,"294,109",93.10%,,,,,,,,Grippeh,,A,"300,140",96.59%,,,,,,,,Rebo,,A,"344,778",94.74%,,,,,,,,3uma,,A,"327,266",96.19%,,,,,,,,LOVETHEISM,,C,"64,914",78.27%,,,,,,,,perhap,,A,"297,450",94.84%,,,,,,,,z9a,,A,"379,796",96.84%,,,,,,,,Ginga,,B,"351,273",92.60%,,,,,,,,Ternafis,,A,"324,150",93.77%,,,,,,,,csaba21123,,A,"253,989",92.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#67,,Vietnam,def,,A,"751,915",99.72%,"2,038,984",2,,,#67,,Bulgaria,- Frane-,,S,"966,366",99.04%,"2,035,132",2,,,#67,,Chile,alfiu,,A,"545,468",97.15%,"2,032,821",2,,,#67,,Portugal,RafaMat,,S,"561,762",96.33%,"1,663,368",2,,,#67,,Austria,fedoragoose,,A,"508,090",98.14%,"1,670,528",1,,,#67,,Saudi Arabia,sheard,,A,"400,643",97.18%,"1,166,502",2,,,#67,,Portugal,RafaMat,,A,"492,861",96.86%,"1,614,690",2,,,#67,,Denmark,thebeastjona,,A,"508,543",98.90%,"1,756,281",2,,,#67,,Taiwan,willy0214,,A,"712,430",99.21%,"2,437,879",2,,,#67,,Belarus,khaurege12,,A,"726,831",96.52%,"2,118,125",1,,,#67,,Japan,shouponpon,,A,"495,670",97.66%,"1,689,454",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Another Guy,,A,"468,264",99.19%,,,,,,,,Ivanix,,A,"426,513",96.45%,,,,,,,,siiphs,,A,"515,865",97.65%,,,,,,,,uatzap,,S,"560,437",96.51%,,,,,,,,fruit cup,,A,"477,883",97.09%,,,,,,,,osu shallah,,A,"330,021",93.85%,,,,,,,,uatzap,,A,"486,970",96.91%,,,,,,,,Sobu-,,A,"439,654",98.64%,,,,,,,,Shirosora,,A,"699,450",98.08%,,,,,,,,bern1sh,,B,"536,825",92.60%,,,,,,,,Aotoleen,,A,"430,584",96.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Seamie,,A,"437,758",98.17%,,,,,,,,Thornnn,,A,"399,205",97.60%,,,,,,,,xXChokgamerXx,,A,"487,681",97.15%,,,,,,,,Meower,,B,"336,540",92.40%,,,,,,,,tomadoi,,A,"376,986",97.36%,,,,,,,,EyesNeverOpen,,B,"222,618",89.95%,,,,,,,,Meower,,A,"324,990",96.09%,,,,,,,,autofister,,A,"438,009",97.18%,,,,,,,,Rizer,,A,"614,347",98.05%,,,,,,,,L1ssak,,A,"450,454",94.60%,,,,,,,,Furamun,,A,"397,069",97.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,realshin,,A,"381,047",97.33%,,,,,,,,yun,,B,"243,048",90.98%,,,,,,,,Intercambing,,A,"483,807",98.02%,,,,,,,,Big Yikes,,B,"204,629",91.28%,,,,,,,,Akuma no Tenshi,,A,"307,569",96.45%,,,,,,,,Equidimensional,,B,"213,220",88.03%,,,,,,,,Kuronora,,A,"309,869",95.23%,,,,,,,,Nordkild,,A,"370,075",97.37%,,,,,,,,Flyer,,A,"411,652",94.51%,,,,,,,,dados123,,B,"404,015",89.72%,,,,,,,,YMD,,A,"366,131",96.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#68,,Argentina,Seiong,,A,"568,308",99.28%,"2,025,781",1,,,#68,,Saudi Arabia,Riquiria,,A,"590,147",97.55%,"2,007,341",1,,,#68,,Austria,z10a,,A,"515,059",95.53%,"1,980,188",2,,,#68,,Mexico,Sodor,,A,"569,823",94.06%,"1,605,681",2,,,#68,,Greece,JackPaX,,A,"610,518",99.19%,"1,666,032",1,,,#68,,Hong Kong,misha awa,,A,"623,273",97.69%,"1,132,246",1,,,#68,,Belgium,Mornis,,A,"507,013",97.45%,"1,609,475",1,,,#68,,Denmark,autofister,,A,"491,665",98.74%,"1,754,319",1,,,#68,,Argentina,jackzebra,,A,"746,742",98.57%,"2,413,302",1,,,#68,,United Arab Emirates,suurii,,A,"836,356",95.11%,"2,111,858",1,,,#68,,Peru,[MG]Arnold24x24,,A,"579,464",98.80%,"1,687,820",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,jackzebra,,A,"510,977",99.02%,,,,,,,,Equidimensional,,A,"583,397",97.13%,,,,,,,,fedoragoose,,A,"504,433",98.42%,,,,,,,,Nuni,,A,"476,560",93.54%,,,,,,,,Nekkid,,A,"388,941",97.67%,,,,,,,,Hibiki,,A,"250,549",93.61%,,,,,,,,hexi,,A,"446,678",97.41%,,,,,,,,Sobu-,,A,"438,361",98.95%,,,,,,,,Tofy,,A,"723,929",97.69%,,,,,,,,-aico,,A,"549,725",95.87%,,,,,,,,SapeSape,,A,"400,106",97.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
