,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#48,JP:,,shouponpon,,A,"533,873",99.14%,TH,,,#48,SG:,,qstronaut,,B,"252,161",89.48%,AT,,,,,,,,,,,,,,#48,PE:,,SapeSape,,B,"335,000",93.00%,FI,,,#48,CA:,,Wanderio,,A,"371,253",95.05%,NO,,,,,,,,,,,,,,#48,ID:,,FAW,,A,"512,237",97.81%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,#48,NZ:,,Kyujin,,A,"800,230",98.68%,GB,,,#48,RU:,,Welter,,A,"793,459",98.57%,CN,,,#48,SE:,,Fejlan,,A,"475,842",94.46%,MY,,,,,,,,,,,,,,#48,MY:,,Rampax,HR,A,"422,971",97.53%,SE,,,#48,FI:,,Isak-,HD,A,"538,913",98.77%,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#49,NO:,,antonyw,,A,"512,094",98.52%,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#49,DE:,,ZeitFrost,,A,"369,591",94.52%,BR,,,,,,,,,,,,,,#49,NL:,,John ethken,,A,"503,451",98.29%,TW,,,,,,,,,,,,,,,,,,,,,,,,,#49,PH:,,zonelouise,,A,"796,604",99.54%,PL,,,#49,KR:,,Chipori,,A,"792,604",96.63%,CL,,,#49,BR:,,-izzy,,A,"454,445",95.60%,DE,,,,,,,,,,,,,,#49,AR:,,smashcae,NM,A,"397,534",96.71%,ES,,,#49,CN:,,Moonlit111,NM,A,"535,292",97.51%,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#50,KZ:,,Ternafis,,A,"511,880",98.94%,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#50,AR:,,smashcae,,B,"367,093",91.94%,ES,,,,,,,,,,,,,,#50,ES:,,Palodex,,A,"497,141",96.81%,AR,,,,,,,,,,,,,,,,,,,,,,,,,#50,PH:,,Jitterish,,A,"789,913",98.79%,PL,,,#50,TR:,,Clutch,,A,"787,505",96.40%,IT,,,#50,SE:,,Grippeh,,A,"451,686",97.59%,MY,,,,,,,,,,,,,,#50,MY:,,Chibi Maruko,NM,A,"393,543",96.81%,SE,,,#50,PE:,,P r a h,NM,A,"530,344",97.58%,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#51,JP:,,Furamun,,A,"500,681",98.47%,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#51,GB:,,MALTESER,,A,"366,121",93.84%,NZ,,,,,,,,,,,,,,#51,AR:,,Bomilk,,A,"492,392",95.53%,ES,,,,,,,,,,,,,,,,,,,,,,,,,#51,NZ:,,HaSappy,,A,"787,022",99.37%,GB,,,#51,AR:,,Seiong,,A,"781,079",98.10%,ES,,,#51,PH:,,Icarussy,,A,"420,166",93.52%,PL,,,,,,,,,,,,,,#51,ES:,,towny1,NM,A,"379,388",95.35%,AR,,,#51,SG:,,GSBlank,HR,A,"528,105",96.23%,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#52,BR:,,Kurumiw,,A,"497,438",98.84%,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#52,RU:,,Skrowell,,B,"363,851",92.08%,CN,,,,,,,,,,,,,,#52,TR:,,LyeRR,,A,"483,824",98.05%,IT,,,,,,,,,,,,,,,,,,,,,,,,,#52,KZ:,,ItzZeroIce,,A,"783,098",97.22%,ID,,,#52,BR:,,tayko,,A,"777,026",96.76%,DE,,,#52,MY:,,Harumi Ena,,A,"396,892",92.35%,SE,,,,,,,,,,,,,,#52,PE:,,MiguisXD,NM,A,"378,345",95.09%,FI,,,#52,CN:,,lolol235,HD,A,"523,108",98.35%,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#53,TH:,,Arz3,,A,"494,291",99.22%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#53,BR:,,-izzy,,A,"361,999",91.65%,DE,,,,,,,,,,,,,,#53,ID:,,Hakui Koyori,,A,"470,031",96.88%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,#53,PL:,,Rafis,,A,"767,228",99.62%,PH,,,#53,CA:,,Wanderio,,S,"774,787",95.98%,NO,,,#53,MY:,,Chibi Maruko,,A,"363,536",93.79%,SE,,,,,,,,,,,,,,#53,MY:,,AHotDawg,HD,A,"374,563",93.73%,SE,,,#53,FI:,,AllyrD,NM,A,"521,164",98.46%,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#54,ID:,,Stixe,,A,"491,649",98.69%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#54,KZ:,,3uma,,B,"350,954",91.04%,ID,,,,,,,,,,,,,,#54,US:,,tekkito,,A,"469,650",98.70%,FR,,,,,,,,,,,,,,,,,,,,,,,,,#54,CN:,,z980838928,,A,"765,884",98.87%,RU,,,#54,TW:,,willy0214,,A,"773,588",99.41%,NL,,,#54,SG:,,Mekeyo,,B,"359,291",91.01%,AT,,,,,,,,,,,,,,#54,NZ:,,5aiyku,HR,A,"370,385",97.64%,GB,,,#54,NZ:,,ozbert,HDHR,A,"508,284",95.83%,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#55,MY:,,mabayu,,A,"470,088",98.42%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#55,NZ:,,pii,,B,"350,579",92.33%,GB,,,,,,,,,,,,,,#55,AR:,,smashcae,,A,"467,389",96.42%,ES,,,,,,,,,,,,,,,,,,,,,,,,,#55,KZ:,,Ternafis,,S,"756,994",98.27%,ID,,,#55,SG:,,GSBlank,,A,"762,171",96.27%,AT,,,#55,MY:,,AHotDawg,,B,"298,927",89.94%,SE,,,,,,,,,,,,,,#55,IT:,,Duke,NM,A,"364,255",96.12%,TR,,,#55,ES:,,[dekori],NM,A,"506,807",97.42%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#56,MY:,,Rampax,,A,"466,665",98.47%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#56,DE:,,Denzel Curry,,S,"345,211",94.01%,BR,,,,,,,,,,,,,,#56,RU:,,Skrowell,,A,"459,888",98.29%,CN,,,,,,,,,,,,,,,,,,,,,,,,,#56,FI:,,Amasetic,,A,"756,525",99.04%,PE,,,#56,JP:,,hosesan1020,,A,"759,728",98.66%,TH,,,#56,TH:,,TzArtifactz,,B,"285,884",91.63%,JP,,,,,,,,,,,,,,#56,AR:,,jackzebra,HD,A,0,0.00%,ES,,,#56,AR:,,smashcae,NM,A,"503,383",98.29%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#57,SG:,,Tebi,,A,"456,103",98.87%,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#57,MY:,,Rampax,,B,"337,189",87.96%,SE,,,,,,,,,,,,,,#57,RU:,,gamer228666,,A,"452,683",97.48%,CN,,,,,,,,,,,,,,,,,,,,,,,,,#57,TH:,,Hinamon,,A,"740,587",96.09%,JP,,,#57,KR:,,Suyong_,,A,"737,491",97.75%,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#57,CA:,,steamhappy,HD,A,"498,620",98.06%,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#58,AT:,,fruit cup,,A,"442,941",98.82%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#58,NO:,,YokesPai,,B,"335,790",92.87%,CA,,,,,,,,,,,,,,#58,ID:,,MejiroMcQueen,,A,"447,867",95.01%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,#58,FR:,,FlasTEH,,A,"731,175",98.16%,US,,,#58,TW:,,Shirosora,,A,"731,902",96.23%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#58,CL:,,alfiu,NM,A,"490,817",97.79%,KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#59,NO:,,Pinguinzi,,A,"435,278",98.79%,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#59,US:,,EthantrixV3,,B,"334,962",89.14%,FR,,,,,,,,,,,,,,#59,TR:,,Shinkiro,,A,"445,931",98.29%,IT,,,,,,,,,,,,,,,,,,,,,,,,,#59,PH:,,Icarussy,,S,"717,361",98.18%,PL,,,#59,RU:,,Hober38,,A,"730,454",97.60%,CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#59,CN:,,lolol233,HR,A,"487,888",98.27%,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#60,MY:,,Harumi Ena,,A,"434,482",98.77%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#60,GB:,,fudge,,A,"333,787",94.23%,NZ,,,,,,,,,,,,,,#60,AR:,,Penguo,,A,"435,374",95.14%,ES,,,,,,,,,,,,,,,,,,,,,,,,,#60,JP:,,hosesan1020,,A,"709,655",98.83%,TH,,,#60,NZ:,,Saiyku,,A,"727,311",97.22%,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#60,SG:,,Cymango,NM,A,"481,560",96.03%,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#61,NZ:,,pii,,A,"426,889",98.14%,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#61,TR:,,Shinkiro,,A,"333,347",93.44%,IT,,,,,,,,,,,,,,#61,IT:,,-NyX,,A,"428,954",97.01%,TR,,,,,,,,,,,,,,,,,,,,,,,,,#61,CN:,,Ledeau_Fox,,A,"706,284",99.44%,RU,,,#61,ES:,,towny1,,A,"722,156",96.23%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#61,CL:,,Hanayume,HR,S,"477,094",97.27%,KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#62,PL:,,gnahus,,A,"418,681",99.00%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#62,FR:,,fiaee,,A,"332,671",93.98%,US,,,,,,,,,,,,,,#62,KZ:,,3uma,,A,"411,254",96.12%,ID,,,,,,,,,,,,,,,,,,,,,,,,,#62,PE:,,[MG]-iky-,,A,"699,050",98.60%,FI,,,#62,AT:,,fedoragoose,,A,"719,616",95.88%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#62,BR:,,VitorSkull,HD,A,"477,036",98.00%,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#63,KZ:,,nybia,,A,"373,945",97.88%,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#63,AU:,,aknzx,,A,"332,260",93.84%,RO,,,,,,,,,,,,,,#63,FR:,,fiaee,,A,"377,172",95.75%,US,,,,,,,,,,,,,,,,,,,,,,,,,#63,DE:,,aimbotcone,,A,"691,491",99.04%,BR,,,#63,TH:,,Arz3,,A,"713,600",96.45%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#63,AR:,,jackzebra,HD,A,"474,555",97.26%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#64,MY:,,AHotDawg,,A,"360,073",96.59%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#64,ES:,,marbl,,B,"330,404",88.82%,AR,,,,,,,,,,,,,,#64,ID:,,GNX,,B,"348,179",92.64%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,#64,PL:,,gnahus,,S,"689,464",99.50%,PH,,,#64,NL:,,Wind Tales,,A,"707,511",96.13%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#64,NL:,,Wind Tales,HR,A,"473,755",96.89%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#65,BR:,,kagiura,,B,"329,724",90.79%,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#65,PL:,,evil grape,,A,"669,415",97.97%,PH,,,#65,IT:,,Ryuzaki,,A,"702,988",95.65%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#65,NO:,,Melvr,NM,A,"464,880",93.05%,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#66,BR:,,Coreanmaluco,,A,"326,772",94.09%,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#66,AR:,,viciobylike,,A,"660,270",99.48%,ES,,,#66,MY:,,Rampax,,A,"702,623",96.77%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#66,BR:,,Coreanmaluco,HR,A,"462,738",96.83%,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#67,NL:,,John breathe,,B,"322,702",92.54%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#67,PE:,,SapeSape,,A,"654,258",94.34%,FI,,,#67,GB:,,Bubbleman,,A,"697,899",97.10%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#67,RU:,,Welter,HR,A,"458,491",97.94%,CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#68,ID:,,Hakui Koyori,,B,"319,399",92.94%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#68,BR:,,Nyash,,S,"652,660",97.99%,DE,,,#68,CA:,,Zylice,,A,"696,912",97.43%,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#68,IT:,,kusuriya,HR,A,"458,368",96.06%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#69,TR:,,spray-,,B,"313,489",88.32%,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#69,ID:,,Hakui Koyori,,A,"638,048",98.02%,KZ,,,#69,AR:,,jackzebra,,A,"692,505",95.51%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#69,SE:,,Guyra_,NM,A,"451,868",97.12%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#70,ES:,,ESCRUPULILLO,,B,"308,930",90.18%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#70,BR:,,tayko,,A,"619,737",98.33%,DE,,,#70,TW:,,Rizer,,A,"689,052",96.55%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#70,AT:,,z10a,NM,A,"449,558",97.63%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#71,NL:,,John ethken,,B,"304,255",90.97%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#71,RO:,,robotonic,,A,"610,052",97.87%,AU,,,#71,JP:,,Furamun,,A,"686,867",97.29%,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#71,KR:,,Nopekjk,NM,A,"445,057",97.91%,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#72,GB:,,Plasma,,B,"303,567",92.80%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#72,KZ:,,Ravexi,,A,"601,040",96.51%,ID,,,#72,GB:,,fudge,,A,"680,356",94.54%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#72,TW:,,willy0214,HR,A,"438,670",97.38%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#73,SE:,,Fejlan,,B,"303,403",92.65%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#73,JP:,,Furamun,,A,"586,118",98.87%,TH,,,#73,SE:,,melwem,,A,"677,967",95.82%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#73,NL:,,John breathe,HD,A,"436,677",98.19%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#74,FR:,,Satsukiiii,,A,"302,465",93.41%,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#74,PH:,,NathanRam1918,,A,"572,011",96.03%,PL,,,#74,SE:,,Andros,,A,"670,526",96.40%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#74,TR:,,Shinkiro,HD,A,"433,058",97.42%,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#75,IT:,,Duke,,A,"301,248",93.08%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#75,TH:,,chests,,A,"571,702",96.57%,JP,,,#75,CL:,,xXChokgamerXx,,A,"666,809",96.84%,KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#75,IT:,,Ryuzaki,NM,A,"432,770",97.76%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#76,ID:,,Stixe,,B,"300,015",91.43%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#76,BR:,,Coreanmaluco,,A,"548,691",98.77%,DE,,,#76,KZ:,,nybia,,B,"665,718",91.88%,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#76,FI:,,Kalanluu,NM,A,"426,596",97.63%,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#77,AR:,,Bomilk,,B,"297,197",90.86%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#77,AR:,,Tofy,,A,"534,724",98.79%,ES,,,#77,SE:,,scylla,,A,"665,028",96.29%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#77,SG:,,Eagle5324,HD,A,"422,487",98.03%,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#78,PH:,,zonelouise,,B,"283,931",89.64%,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#78,DE:,,Denzel Curry,,A,"526,328",98.18%,BR,,,#78,TH:,,chests,,A,"663,973",94.09%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#78,ES:,,ESCRUPULILLO,HR,A,"405,266",95.43%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#79,ID:,,FAW,,B,"282,912",92.54%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#79,ES:,,junamat,,A,"508,334",97.43%,AR,,,#79,NL:,,G e n g a o z o,,A,"662,762",97.05%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#79,NL:,,perthed again,NM,A,"397,295",96.10%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#80,AR:,,Amuro,,B,"274,768",89.00%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#80,PE:,,P r a h,,A,"458,684",94.92%,FI,,,#80,NL:,,John ethken,,A,"660,489",96.10%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#80,TR:,,Ievi-,HR,A,"395,048",97.08%,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#81,NL:,,G e n g a o z o,,B,"273,541",92.54%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#81,AR:,,Tofy,,A,"650,923",96.27%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#81,NO:,,NINERIK,HR,A,"385,789",97.51%,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#82,BR:,,Kurumiw,,B,"270,442",90.61%,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#82,FI:,,Amasetic,,A,"644,897",98.71%,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#82,FI:,,Xepei,HR,A,"371,663",95.97%,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#83,IT:,,m4rkvc,,B,"268,850",90.04%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#83,TH:,,-Kedama,,A,"632,470",94.87%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#83,MY:,,mabayu,NM,A,"366,440",96.49%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#84,ES:,,Palodex,,B,"263,094",91.72%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#84,MY:,,Harumi Ena,,A,"631,583",94.86%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#84,AR:,,Amuro,HR,A,"365,041",95.91%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#85,NL:,,perthed again,,B,"245,398",87.67%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#85,NO:,,HUNDUR,,A,"626,053",95.81%,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#85,MY:,,Rampax,HR,A,"326,087",93.89%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#86,MY:,,AHotDawg,,C,"244,816",85.13%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#86,AT:,,z9a,,A,"613,906",97.93%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#86,MY:,,Harumi Ena,NM,A,"315,110",96.25%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#87,AR:,,jackzebra,,B,"243,295",89.43%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#87,KZ:,,Ternafis,,A,"611,482",95.42%,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#87,AT:,,tomadoi,HD,A,"306,246",95.79%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
