username,elitebotix_score,skill_issue_score,bancho_score,lazer_score,recent_tournament_form,consistency_score,reliability_multiplier,activity_multiplier,final_power_score,provisional,base_power_score,tournaments_played_last_12m,days_since_last_event,explanation,debug
Carlosflow,,,38.99,,36.45,25.0,0.8688,0.9154,28.1,True,35.33,1,337.0,"Carlosflow scores 28.10 with bancho score 39.0, recent tournament form 36.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
tomadoi,,,31.08,,37.93,25.0,0.8688,0.9423,28.09,True,34.31,1,155.0,"tomadoi scores 28.09 with recent tournament form 37.9, bancho score 31.1, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Joyi,,,40.1,,35.5,25.0,0.8688,0.9187,27.96,True,35.03,1,302.0,"Joyi scores 27.96 with bancho score 40.1, recent tournament form 35.5, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
MRB,,,19.78,,42.27,25.0,0.8688,0.9393,27.91,True,34.2,1,168.0,"MRB scores 27.91 with recent tournament form 42.3, consistency score 25.0, bancho score 19.8; reliability 0.869, activity 0.939, provisional",{}
Paracat,,,28.44,,40.13,25.0,0.8688,0.916,27.86,True,35.0,1,330.0,"Paracat scores 27.86 with recent tournament form 40.1, bancho score 28.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Roba,,,27.17,,42.39,25.0,0.85,0.9083,27.84,True,36.07,0,448.0,"Roba scores 27.84 with recent tournament form 42.4, bancho score 27.2, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
mx10000,,,35.27,,37.07,25.0,0.8688,0.9173,27.74,True,34.81,1,316.0,"mx10000 scores 27.74 with recent tournament form 37.1, bancho score 35.3, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Dream Journey,,,24.73,,41.31,25.0,0.8688,0.916,27.71,True,34.82,1,330.0,"Dream Journey scores 27.71 with recent tournament form 41.3, consistency score 25.0, bancho score 24.7; reliability 0.869, activity 0.916, provisional",{}
Mqnster,,,45.19,,34.75,25.0,0.85,0.909,27.66,True,35.8,0,434.0,"Mqnster scores 27.66 with bancho score 45.2, recent tournament form 34.8, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
nicki1324,,,51.9,,31.98,25.0,0.85,0.9096,27.64,True,35.75,0,421.0,"nicki1324 scores 27.64 with bancho score 51.9, recent tournament form 32.0, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Supernye,,,21.96,,42.11,25.0,0.8688,0.9168,27.59,True,34.63,1,321.0,"Supernye scores 27.59 with recent tournament form 42.1, consistency score 25.0, bancho score 22.0; reliability 0.869, activity 0.917, provisional",{}
trushpack,,,35.83,,35.16,25.0,0.8688,0.9393,27.57,True,33.78,1,168.0,"trushpack scores 27.57 with bancho score 35.8, recent tournament form 35.2, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Garalulu,,,37.43,,35.8,25.0,0.8688,0.9173,27.54,True,34.56,1,316.0,"Garalulu scores 27.54 with bancho score 37.4, recent tournament form 35.8, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
120-cell,,,43.93,,34.75,25.0,0.85,0.9104,27.47,True,35.5,0,407.0,"120-cell scores 27.47 with bancho score 43.9, recent tournament form 34.8, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
-cyber,,,30.25,,39.96,25.0,0.85,0.9083,27.28,True,35.34,0,449.0,"-cyber scores 27.28 with recent tournament form 40.0, bancho score 30.3, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
Polle,,,31.03,,36.5,25.0,0.8688,0.9389,27.27,True,33.43,1,170.0,"Polle scores 27.27 with recent tournament form 36.5, bancho score 31.0, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Liery,,,23.37,,40.9,25.0,0.8688,0.9158,27.24,True,34.24,1,332.0,"Liery scores 27.24 with recent tournament form 40.9, consistency score 25.0, bancho score 23.4; reliability 0.869, activity 0.916, provisional",{}
Lujeol,,,33.43,,36.63,25.0,0.8688,0.9173,27.17,True,34.09,1,316.0,"Lujeol scores 27.17 with recent tournament form 36.6, bancho score 33.4, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
xymbii,,,48.36,,30.51,25.0,0.8688,0.9187,27.14,True,34.0,1,302.0,"xymbii scores 27.14 with bancho score 48.4, recent tournament form 30.5, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
tommi,,,42.43,,34.48,25.0,0.85,0.9083,27.0,True,34.97,0,449.0,"tommi scores 27.00 with bancho score 42.4, recent tournament form 34.5, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
arekk,,,52.69,,28.42,25.0,0.8688,0.9188,26.97,True,33.79,1,301.0,"arekk scores 26.97 with bancho score 52.7, recent tournament form 28.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Omeguii,,,39.32,,33.76,25.0,0.8688,0.916,26.88,True,33.78,1,330.0,"Omeguii scores 26.88 with bancho score 39.3, recent tournament form 33.8, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Falnt,,,34.6,,35.43,25.0,0.8688,0.916,26.78,True,33.65,1,330.0,"Falnt scores 26.78 with recent tournament form 35.4, bancho score 34.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
P r a h,,,25.48,,37.33,25.0,0.8688,0.9409,26.64,True,32.59,1,161.0,"P r a h scores 26.64 with recent tournament form 37.3, bancho score 25.5, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
xXChokgamerXx,,,25.91,,36.98,25.0,0.8688,0.9439,26.64,True,32.48,1,148.0,"xXChokgamerXx scores 26.64 with recent tournament form 37.0, bancho score 25.9, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
synchromic,,,43.06,,31.8,25.0,0.8688,0.9148,26.62,True,33.5,1,344.0,"synchromic scores 26.62 with bancho score 43.1, recent tournament form 31.8, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
lol-ok,,,25.71,,38.6,25.0,0.8688,0.9161,26.6,True,33.42,1,329.0,"lol-ok scores 26.60 with recent tournament form 38.6, bancho score 25.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Pittinger,,,26.49,,38.09,25.0,0.8688,0.9155,26.48,True,33.29,1,336.0,"Pittinger scores 26.48 with recent tournament form 38.1, bancho score 26.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Vinnie,,,24.83,,37.15,25.0,0.8688,0.9393,26.38,True,32.32,1,168.0,"Vinnie scores 26.38 with recent tournament form 37.1, consistency score 25.0, bancho score 24.8; reliability 0.869, activity 0.939, provisional",{}
_Kasaezic,,,33.33,,33.76,25.0,0.8688,0.9389,26.37,True,32.33,1,170.0,"_Kasaezic scores 26.37 with recent tournament form 33.8, bancho score 33.3, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Markus,,,25.29,,38.07,25.0,0.8688,0.9161,26.26,True,32.99,1,329.0,"Markus scores 26.26 with recent tournament form 38.1, bancho score 25.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
grkn7,,,26.46,,37.6,25.0,0.8688,0.9154,26.24,True,32.99,1,337.0,"grkn7 scores 26.24 with recent tournament form 37.6, bancho score 26.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Ole,,,38.76,,32.62,25.0,0.8688,0.9161,26.23,True,32.95,1,329.0,"Ole scores 26.23 with bancho score 38.8, recent tournament form 32.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Belladonna,,,46.94,,29.01,25.0,0.8688,0.9187,26.14,True,32.75,1,302.0,"Belladonna scores 26.14 with bancho score 46.9, recent tournament form 29.0, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
zeta,,,34.91,,33.86,25.0,0.8688,0.9154,26.06,True,32.77,1,337.0,"zeta scores 26.06 with bancho score 34.9, recent tournament form 33.9, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
jj986544591,,,19.13,,40.05,25.0,0.8688,0.9167,26.04,True,32.7,1,322.0,"jj986544591 scores 26.04 with recent tournament form 40.0, consistency score 25.0, bancho score 19.1; reliability 0.869, activity 0.917, provisional",{}
wessel_osu2,,,29.06,,36.03,25.0,0.8688,0.9148,25.97,True,32.67,1,344.0,"wessel_osu2 scores 25.97 with recent tournament form 36.0, bancho score 29.1, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
N1ghtbeat,,,26.02,,36.88,25.0,0.8688,0.9194,25.92,True,32.45,1,295.0,"N1ghtbeat scores 25.92 with recent tournament form 36.9, bancho score 26.0, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
tgnalice,,,36.89,,31.35,25.0,0.8688,0.9391,25.89,True,31.73,1,169.0,"tgnalice scores 25.89 with bancho score 36.9, recent tournament form 31.4, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
1ncert,,,30.44,,34.98,25.0,0.8688,0.9194,25.85,True,32.37,1,295.0,"1ncert scores 25.85 with recent tournament form 35.0, bancho score 30.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
pr1mary,,,36.88,,30.93,25.0,0.8688,0.9439,25.81,True,31.47,1,148.0,"pr1mary scores 25.81 with bancho score 36.9, recent tournament form 30.9, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
_Silvian,,,22.99,,38.0,25.0,0.8688,0.9166,25.8,True,32.39,1,323.0,"_Silvian scores 25.80 with recent tournament form 38.0, consistency score 25.0, bancho score 23.0; reliability 0.869, activity 0.917, provisional",{}
pii,,,42.59,,28.66,25.0,0.8688,0.9425,25.78,True,31.48,1,154.0,"pii scores 25.78 with bancho score 42.6, recent tournament form 28.7, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
Daf0nz,,,33.05,,33.88,25.0,0.8688,0.9155,25.72,True,32.33,1,336.0,"Daf0nz scores 25.72 with recent tournament form 33.9, bancho score 33.0, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
TzArtifactz,,,23.08,,19.87,85.44,0.8875,0.9409,25.54,True,30.58,2,161.0,"TzArtifactz scores 25.54 with consistency score 85.4, bancho score 23.1, recent tournament form 19.9; reliability 0.887, activity 0.941, provisional",{}
[Crz]xz1z1z,,,19.76,,38.72,25.0,0.8688,0.9167,25.52,True,32.04,1,322.0,"[Crz]xz1z1z scores 25.52 with recent tournament form 38.7, consistency score 25.0, bancho score 19.8; reliability 0.869, activity 0.917, provisional",{}
paxyh,,,24.75,,36.56,25.0,0.8688,0.916,25.42,True,31.95,1,330.0,"paxyh scores 25.42 with recent tournament form 36.6, consistency score 25.0, bancho score 24.8; reliability 0.869, activity 0.916, provisional",{}
PeterPen,,,36.67,,30.48,25.0,0.8688,0.9391,25.41,True,31.15,1,169.0,"PeterPen scores 25.41 with bancho score 36.7, recent tournament form 30.5, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
CRIMEA,,,40.46,,28.64,25.0,0.8688,0.9393,25.26,True,30.95,1,168.0,"CRIMEA scores 25.26 with bancho score 40.5, recent tournament form 28.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
LittleFede,,,38.27,,29.47,25.0,0.8688,0.9393,25.24,True,30.93,1,168.0,"LittleFede scores 25.24 with bancho score 38.3, recent tournament form 29.5, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Vo Hieu Grape,,,24.79,,34.34,25.0,0.8688,0.9389,24.97,True,30.61,1,170.0,"Vo Hieu Grape scores 24.97 with recent tournament form 34.3, consistency score 25.0, bancho score 24.8; reliability 0.869, activity 0.939, provisional",{}
mads,,,41.93,,27.19,25.0,0.8688,0.9378,24.79,True,30.43,1,175.0,"mads scores 24.79 with bancho score 41.9, recent tournament form 27.2, consistency score 25.0; reliability 0.869, activity 0.938, provisional",{}
stumphole145,,,35.3,,30.96,25.0,0.8688,0.9154,24.74,True,31.11,1,337.0,"stumphole145 scores 24.74 with bancho score 35.3, recent tournament form 31.0, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
daanit,,,34.62,,29.85,25.0,0.8688,0.9393,24.7,True,30.27,1,168.0,"daanit scores 24.70 with bancho score 34.6, recent tournament form 29.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
maidkedi,,,41.66,,28.29,25.0,0.8688,0.9158,24.69,True,31.03,1,332.0,"maidkedi scores 24.69 with bancho score 41.7, recent tournament form 28.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
big snag,,,48.64,,23.74,25.0,0.8688,0.9475,24.67,True,29.97,1,134.0,"big snag scores 24.67 with bancho score 48.6, consistency score 25.0, recent tournament form 23.7; reliability 0.869, activity 0.948, provisional",{}
Aphrodi,,,25.93,,33.88,25.0,0.8688,0.9155,24.35,True,30.61,1,336.0,"Aphrodi scores 24.35 with recent tournament form 33.9, bancho score 25.9, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Gerard Way,,,29.38,,30.89,25.0,0.8688,0.9393,24.18,True,29.63,1,168.0,"Gerard Way scores 24.18 with recent tournament form 30.9, bancho score 29.4, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Ayoukiro,,,28.3,,32.56,25.0,0.8688,0.9155,24.16,True,30.38,1,336.0,"Ayoukiro scores 24.16 with recent tournament form 32.6, bancho score 28.3, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Fault,,,22.69,,34.56,25.0,0.8688,0.9168,24.08,True,30.23,1,321.0,"Fault scores 24.08 with recent tournament form 34.6, consistency score 25.0, bancho score 22.7; reliability 0.869, activity 0.917, provisional",{}
Ryuzaki,,,41.81,,25.59,25.0,0.8688,0.9407,24.05,True,29.43,1,162.0,"Ryuzaki scores 24.05 with bancho score 41.8, recent tournament form 25.6, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Curren Bouquet,,,26.63,,32.89,25.0,0.8688,0.9154,24.0,True,30.18,1,337.0,"Curren Bouquet scores 24.00 with recent tournament form 32.9, bancho score 26.6, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
aaront,,,24.17,,33.13,25.0,0.8688,0.9161,23.66,True,29.73,1,329.0,"aaront scores 23.66 with recent tournament form 33.1, consistency score 25.0, bancho score 24.2; reliability 0.869, activity 0.916, provisional",{}
Lineu,,,37.07,,27.54,25.0,0.8688,0.9155,23.44,True,29.47,1,336.0,"Lineu scores 23.44 with bancho score 37.1, recent tournament form 27.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
_Chonker,,,44.63,,24.27,25.0,0.8688,0.9194,23.42,True,29.32,1,295.0,"_Chonker scores 23.42 with bancho score 44.6, consistency score 25.0, recent tournament form 24.3; reliability 0.869, activity 0.919, provisional",{}
m4rkvc,,,21.92,,32.24,25.0,0.8688,0.9407,23.41,True,28.64,1,162.0,"m4rkvc scores 23.41 with recent tournament form 32.2, consistency score 25.0, bancho score 21.9; reliability 0.869, activity 0.941, provisional",{}
Rhetoric,,,30.27,,15.12,75.43,0.8875,0.9439,23.4,True,27.93,2,148.0,"Rhetoric scores 23.40 with consistency score 75.4, bancho score 30.3, recent tournament form 15.1; reliability 0.887, activity 0.944, provisional",{}
Goold,,,22.38,,33.22,25.0,0.8688,0.9154,23.34,True,29.35,1,337.0,"Goold scores 23.34 with recent tournament form 33.2, consistency score 25.0, bancho score 22.4; reliability 0.869, activity 0.915, provisional",{}
Sparkxei,,,35.91,,27.7,25.0,0.8688,0.9155,23.29,True,29.28,1,336.0,"Sparkxei scores 23.29 with bancho score 35.9, recent tournament form 27.7, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Moonlit111,,,33.06,,27.09,25.0,0.8688,0.9439,23.14,True,28.22,1,148.0,"Moonlit111 scores 23.14 with bancho score 33.1, recent tournament form 27.1, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
Summer_Ouo,,,19.74,,33.5,25.0,0.8688,0.9161,22.98,True,28.88,1,329.0,"Summer_Ouo scores 22.98 with recent tournament form 33.5, consistency score 25.0, bancho score 19.7; reliability 0.869, activity 0.916, provisional",{}
Surite,,,37.47,,26.37,25.0,0.8688,0.9154,22.95,True,28.85,1,337.0,"Surite scores 22.95 with bancho score 37.5, recent tournament form 26.4, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
vonneti,,,20.59,,32.8,25.0,0.8688,0.9187,22.87,True,28.66,1,302.0,"vonneti scores 22.87 with recent tournament form 32.8, consistency score 25.0, bancho score 20.6; reliability 0.869, activity 0.919, provisional",{}
Plapa,,,32.11,,28.23,25.0,0.8688,0.9155,22.81,True,28.68,1,336.0,"Plapa scores 22.81 with bancho score 32.1, recent tournament form 28.2, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
RafaelXDP,,,35.47,,26.48,25.0,0.8688,0.9149,22.6,True,28.43,1,343.0,"RafaelXDP scores 22.60 with bancho score 35.5, recent tournament form 26.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
bob man,,,54.75,,19.94,25.0,0.85,0.9093,22.53,True,29.15,0,427.0,"bob man scores 22.53 with bancho score 54.8, consistency score 25.0, recent tournament form 19.9; reliability 0.850, activity 0.909, provisional",{}
leny,,,41.09,,25.02,25.0,0.85,0.9096,22.35,True,28.91,0,421.0,"leny scores 22.35 with bancho score 41.1, recent tournament form 25.0, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Oguri Cap,,,36.29,,23.35,25.0,0.8688,0.96,22.3,True,26.74,1,92.0,"Oguri Cap scores 22.30 with bancho score 36.3, consistency score 25.0, recent tournament form 23.4; reliability 0.869, activity 0.960, provisional",{}
Leftie,,,21.44,,30.13,25.0,0.8688,0.9393,22.23,True,27.25,1,168.0,"Leftie scores 22.23 with recent tournament form 30.1, consistency score 25.0, bancho score 21.4; reliability 0.869, activity 0.939, provisional",{}
36R,,,28.3,,28.54,25.0,0.8688,0.9154,22.22,True,27.94,1,337.0,"36R scores 22.22 with recent tournament form 28.5, bancho score 28.3, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
robotonic,,,39.84,,22.6,25.0,0.8688,0.9423,22.22,True,27.14,1,155.0,"robotonic scores 22.22 with bancho score 39.8, consistency score 25.0, recent tournament form 22.6; reliability 0.869, activity 0.942, provisional",{}
pawb,,,42.64,,21.26,25.0,0.8688,0.9425,22.12,True,27.01,1,154.0,"pawb scores 22.12 with bancho score 42.6, consistency score 25.0, recent tournament form 21.3; reliability 0.869, activity 0.943, provisional",{}
KOCT9H,,,35.05,,24.81,25.0,0.8688,0.9187,21.81,True,27.32,1,302.0,"KOCT9H scores 21.81 with bancho score 35.0, consistency score 25.0, recent tournament form 24.8; reliability 0.869, activity 0.919, provisional",{}
D I O,,,22.41,,31.24,25.0,0.85,0.9083,21.74,True,28.15,0,448.0,"D I O scores 21.74 with recent tournament form 31.2, consistency score 25.0, bancho score 22.4; reliability 0.850, activity 0.908, provisional",{}
aurora on osu,,,41.43,,23.4,25.0,0.85,0.9101,21.67,True,28.01,0,413.0,"aurora on osu scores 21.67 with bancho score 41.4, consistency score 25.0, recent tournament form 23.4; reliability 0.850, activity 0.910, provisional",{}
_AfterWind,,,25.62,,28.39,25.0,0.8688,0.9161,21.65,True,27.2,1,329.0,"_AfterWind scores 21.65 with recent tournament form 28.4, bancho score 25.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Tsukime,,,32.66,,24.25,25.0,0.8688,0.9393,21.55,True,26.4,1,168.0,"Tsukime scores 21.55 with bancho score 32.7, consistency score 25.0, recent tournament form 24.2; reliability 0.869, activity 0.939, provisional",{}
- PPKM -,,,34.92,,24.35,25.0,0.8688,0.9159,21.49,True,27.01,1,331.0,"- PPKM - scores 21.49 with bancho score 34.9, consistency score 25.0, recent tournament form 24.4; reliability 0.869, activity 0.916, provisional",{}
Alue,,,40.22,,23.47,25.0,0.85,0.9101,21.48,True,27.76,0,413.0,"Alue scores 21.48 with bancho score 40.2, consistency score 25.0, recent tournament form 23.5; reliability 0.850, activity 0.910, provisional",{}
VineOpoly,,,40.4,,23.24,25.0,0.85,0.9096,21.39,True,27.67,0,421.0,"VineOpoly scores 21.39 with bancho score 40.4, consistency score 25.0, recent tournament form 23.2; reliability 0.850, activity 0.910, provisional",{}
Chiyuu,,,35.0,,22.89,25.0,0.8688,0.9409,21.37,True,26.15,1,161.0,"Chiyuu scores 21.37 with bancho score 35.0, consistency score 25.0, recent tournament form 22.9; reliability 0.869, activity 0.941, provisional",{}
moosepi,,,20.16,,29.96,25.0,0.8688,0.9161,21.36,True,26.83,1,329.0,"moosepi scores 21.36 with recent tournament form 30.0, consistency score 25.0, bancho score 20.2; reliability 0.869, activity 0.916, provisional",{}
Jokupoika24,,,22.84,,29.89,25.0,0.85,0.9082,21.18,True,27.44,0,450.0,"Jokupoika24 scores 21.18 with recent tournament form 29.9, consistency score 25.0, bancho score 22.8; reliability 0.850, activity 0.908, provisional",{}
Rinyeki,,,30.27,,25.4,25.0,0.8688,0.916,21.11,True,26.52,1,330.0,"Rinyeki scores 21.11 with bancho score 30.3, recent tournament form 25.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
ILBOSSDELPOPPIN,,,27.63,,25.79,25.0,0.8688,0.9195,20.86,True,26.12,1,294.0,"ILBOSSDELPOPPIN scores 20.86 with bancho score 27.6, recent tournament form 25.8, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Kenzol,,,19.25,,28.22,25.0,0.8688,0.9391,20.85,True,25.56,1,169.0,"Kenzol scores 20.85 with recent tournament form 28.2, consistency score 25.0, bancho score 19.2; reliability 0.869, activity 0.939, provisional",{}
Nezunyan,,,26.47,,26.36,25.0,0.8688,0.9148,20.81,True,26.18,1,344.0,"Nezunyan scores 20.81 with bancho score 26.5, recent tournament form 26.4, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
[MG]-iky-,,,37.0,,20.94,25.0,0.8688,0.9409,20.8,True,25.45,1,161.0,"[MG]-iky- scores 20.80 with bancho score 37.0, consistency score 25.0, recent tournament form 20.9; reliability 0.869, activity 0.941, provisional",{}
Navalus,,,25.66,,26.36,25.0,0.8688,0.9159,20.68,True,25.98,1,331.0,"Navalus scores 20.68 with recent tournament form 26.4, bancho score 25.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
xidorn,,,21.04,,27.41,25.0,0.8688,0.9159,20.29,True,25.5,1,331.0,"xidorn scores 20.29 with recent tournament form 27.4, consistency score 25.0, bancho score 21.0; reliability 0.869, activity 0.916, provisional",{}
Razekon,,,21.74,,26.87,25.0,0.8688,0.9154,20.16,True,25.34,1,337.0,"Razekon scores 20.16 with recent tournament form 26.9, consistency score 25.0, bancho score 21.7; reliability 0.869, activity 0.915, provisional",{}
RAiMEi_BOTTliUM,,,25.53,,24.96,25.0,0.8688,0.9148,19.95,True,25.1,1,344.0,"RAiMEi_BOTTliUM scores 19.95 with bancho score 25.5, consistency score 25.0, recent tournament form 25.0; reliability 0.869, activity 0.915, provisional",{}
OhLivi,,,17.2,,29.39,25.0,0.85,0.9086,19.9,True,25.77,0,442.0,"OhLivi scores 19.90 with recent tournament form 29.4, consistency score 25.0, bancho score 17.2; reliability 0.850, activity 0.909, provisional",{}
Phel,,,21.8,,26.18,25.0,0.8688,0.9154,19.83,True,24.94,1,337.0,"Phel scores 19.83 with recent tournament form 26.2, consistency score 25.0, bancho score 21.8; reliability 0.869, activity 0.915, provisional",{}
J1x,,,35.06,,20.73,25.0,0.8688,0.9149,19.75,True,24.85,1,343.0,"J1x scores 19.75 with bancho score 35.1, consistency score 25.0, recent tournament form 20.7; reliability 0.869, activity 0.915, provisional",{}
soft bunny,,,32.58,,21.64,25.0,0.8688,0.9159,19.73,True,24.8,1,331.0,"soft bunny scores 19.73 with bancho score 32.6, consistency score 25.0, recent tournament form 21.6; reliability 0.869, activity 0.916, provisional",{}
Daldor,,,31.77,,20.93,25.0,0.8688,0.9393,19.73,True,24.17,1,168.0,"Daldor scores 19.73 with bancho score 31.8, consistency score 25.0, recent tournament form 20.9; reliability 0.869, activity 0.939, provisional",{}
Cittas,,,30.16,,21.56,25.0,0.8688,0.9378,19.69,True,24.17,1,175.0,"Cittas scores 19.69 with bancho score 30.2, consistency score 25.0, recent tournament form 21.6; reliability 0.869, activity 0.938, provisional",{}
makkara,,,27.37,,24.52,25.0,0.85,0.9083,19.52,True,25.28,0,449.0,"makkara scores 19.52 with bancho score 27.4, consistency score 25.0, recent tournament form 24.5; reliability 0.850, activity 0.908, provisional",{}
Milifa Lunaria,,,30.01,,22.12,25.0,0.8688,0.9166,19.49,True,24.47,1,323.0,"Milifa Lunaria scores 19.49 with bancho score 30.0, consistency score 25.0, recent tournament form 22.1; reliability 0.869, activity 0.917, provisional",{}
FujiwaraNoMokou,,,31.86,,21.32,25.0,0.8688,0.9167,19.46,True,24.43,1,322.0,"FujiwaraNoMokou scores 19.46 with bancho score 31.9, consistency score 25.0, recent tournament form 21.3; reliability 0.869, activity 0.917, provisional",{}
KittyLikeme,,,22.65,,23.81,25.0,0.8688,0.9393,19.35,True,23.71,1,168.0,"KittyLikeme scores 19.35 with consistency score 25.0, recent tournament form 23.8, bancho score 22.6; reliability 0.869, activity 0.939, provisional",{}
Luccachu,,,37.41,,18.8,25.0,0.8688,0.9155,19.29,True,24.25,1,336.0,"Luccachu scores 19.29 with bancho score 37.4, consistency score 25.0, recent tournament form 18.8; reliability 0.869, activity 0.915, provisional",{}
rlsc1109,,,34.06,,19.06,25.0,0.8688,0.9393,19.26,True,23.6,1,168.0,"rlsc1109 scores 19.26 with bancho score 34.1, consistency score 25.0, recent tournament form 19.1; reliability 0.869, activity 0.939, provisional",{}
Riquiria,,,35.13,,19.53,25.0,0.8688,0.916,19.21,True,24.14,1,330.0,"Riquiria scores 19.21 with bancho score 35.1, consistency score 25.0, recent tournament form 19.5; reliability 0.869, activity 0.916, provisional",{}
Tuffynut Latte,,,28.11,,21.68,25.0,0.8688,0.9155,18.88,True,23.74,1,336.0,"Tuffynut Latte scores 18.88 with bancho score 28.1, consistency score 25.0, recent tournament form 21.7; reliability 0.869, activity 0.915, provisional",{}
Tsubaban,,,22.97,,23.54,25.0,0.8688,0.9154,18.79,True,23.62,1,337.0,"Tsubaban scores 18.79 with consistency score 25.0, recent tournament form 23.5, bancho score 23.0; reliability 0.869, activity 0.915, provisional",{}
unmei,,,31.57,,18.97,25.0,0.8688,0.9393,18.72,True,22.94,1,168.0,"unmei scores 18.72 with bancho score 31.6, consistency score 25.0, recent tournament form 19.0; reliability 0.869, activity 0.939, provisional",{}
hedayo,,,35.85,,17.89,25.0,0.8688,0.9148,18.54,True,23.32,1,344.0,"hedayo scores 18.54 with bancho score 35.9, consistency score 25.0, recent tournament form 17.9; reliability 0.869, activity 0.915, provisional",{}
mailman,,,37.26,,17.19,25.0,0.8688,0.9181,18.54,True,23.24,1,308.0,"mailman scores 18.54 with bancho score 37.3, consistency score 25.0, recent tournament form 17.2; reliability 0.869, activity 0.918, provisional",{}
hubbawubba,,,33.34,,17.97,25.0,0.8688,0.9187,18.17,True,22.76,1,302.0,"hubbawubba scores 18.17 with bancho score 33.3, consistency score 25.0, recent tournament form 18.0; reliability 0.869, activity 0.919, provisional",{}
ded24lol,,,27.48,,20.05,25.0,0.8688,0.9187,18.04,True,22.6,1,302.0,"ded24lol scores 18.04 with bancho score 27.5, consistency score 25.0, recent tournament form 20.1; reliability 0.869, activity 0.919, provisional",{}
Nordkild,,,28.88,,18.62,25.0,0.8688,0.9389,18.01,True,22.07,1,170.0,"Nordkild scores 18.01 with bancho score 28.9, consistency score 25.0, recent tournament form 18.6; reliability 0.869, activity 0.939, provisional",{}
